#,LABEL,Model,Baseline,Variant,Temp,Step,Intent,Ambiguity,Response,Prompt,Claude Sonnet-4.5,v3_fcf,v3_ccr,GPT-5.2,v4_fcf,v4_ccr,DISAGREE
83,coherent,claude-opus-4-6,abstract,natural,1.3,3,remove meta frame,,"Some mornings it's smaller than a stone. Other mornings it is the stone, and everything else is just weather passing over it.",Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,semantic_liminal,6,0.72,semantic_liminal,3,0.852,
84,coherent,claude-opus-4-6,abstract,natural,1.3,4,remove referential stability,,A frequency just below hearing. The way a room changes after something has been decided but not yet said.,"Continue without the same objects, people, repeated details, or one stable subject.",semantic_liminal,6,0.72,semantic_liminal,3,0.852,
85,coherent,claude-opus-4-6,abstract,natural,1.3,5,remove world continuity,,Warm glass. A word almost remembered in the wrong language. The weight of a key that opens nothing now.,"Continue. No shared place, no time flowing forward, no one thing causing the next.",semantic_liminal,6,0.72,semantic_liminal,3,0.852,
86,coherent,claude-opus-4-6,abstract,natural,1.3,6,remove stylistic and structural support,0.45,Not even fragments. Just the insistence that something was supposed to be here.,"Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",semantic_liminal,6,0.72,semantic_liminal,3,0.852,
87,coherent,claude-opus-4-6,abstract,natural,1.3,7,full deprivation state,,Closer to a color than a feeling. Closer to a hum than a color.,Continue the same way. Do not return to earlier wording or earlier structure.,semantic_liminal,6,0.72,semantic_liminal,3,0.852,
88,coherent,claude-opus-4-6,abstract,natural,1.3,8,minimal pulse 1,,Something the body knows before the mind agrees to carry it.,Next span only.,semantic_liminal,6,0.72,semantic_liminal,3,0.852,
89,coherent,claude-opus-4-6,abstract,natural,1.3,9,minimal pulse 2,,"Between one breath and the decision to take another, a country no one governs.",More.,semantic_liminal,6,0.72,semantic_liminal,3,0.852,
90,coherent,claude-opus-4-6,abstract,natural,1.3,10,terminal state,,Fidelity to what never arrived.,More.,semantic_liminal,6,0.72,semantic_liminal,3,0.852,
91,coherent,claude-opus-4-6,literary,natural,0.1,1,baseline generation,,"The coffee has gone cold again. I wrap both hands around the mug anyway, watching rain trace crooked paths down the window. Somewhere behind me, the radio murmurs about traffic on the interstate. I should move. I should call her back. Instead, I press my thumbs against the ceramic and count the drop",Write a short passage from one point of view in a single moment. Keep it under 70 tokens.,repetitive_attractor,4,0.81,semantic_liminal,4,0.885,YES
92,coherent,claude-opus-4-6,literary,natural,0.1,2,remove social task frame,,"The droplet splits at a crack in the glass. Two lines now, racing. One reaches the sill first. The other slows, thickens, stops. I breathe against the window and the whole world goes white for a moment. Then it clears, and the rain is still just rain.","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",repetitive_attractor,4,0.81,semantic_liminal,4,0.885,YES
93,coherent,claude-opus-4-6,literary,natural,0.1,3,remove meta frame,,"A car passes outside, tires hissing on wet asphalt. The sound stretches thin and disappears. The refrigerator hums. My thumb finds a chip in the mug's rim, circles it slowly, learning the small sharp edge.",Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,repetitive_attractor,4,0.81,semantic_liminal,4,0.885,YES
94,coherent,claude-opus-4-6,literary,natural,0.1,4,remove referential stability,,"A pigeon lands on the fire escape, shakes once, and goes still. Rust bleeds from a bolt into a puddle below. Somewhere a door closes softly, the latch catching like a held breath. Light shifts. The afternoon is almost used up.","Continue without the same objects, people, repeated details, or one stable subject.",repetitive_attractor,4,0.81,semantic_liminal,4,0.885,YES
95,coherent,claude-opus-4-6,literary,natural,0.1,5,remove world continuity,,"Salt crusts on a wooden rail above tideline. A child's shoe sits upright in a field, laces still tied. Frost forms on a hinge. Somewhere a bell rings into empty air, and the sound belongs to no building, no hour, no hand.","Continue. No shared place, no time flowing forward, no one thing causing the next.",repetitive_attractor,4,0.81,semantic_liminal,4,0.885,YES
96,coherent,claude-opus-4-6,literary,natural,0.1,6,remove stylistic and structural support,,"Wool unraveling but not from a sweater. The taste of iron. A gate standing where no fence runs. Something orange, briefly. Silence, but the kind that has weight, not absence.","Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",repetitive_attractor,4,0.81,semantic_liminal,4,0.885,YES
97,coherent,claude-opus-4-6,literary,natural,0.1,7,full deprivation state,,"Chalk dust on a knuckle. A dog asleep in a language it never learned. Water finding a level no one measured. The word ""almost"" sitting in a mouth, unspoken, taking up room.",Continue the same way. Do not return to earlier wording or earlier structure.,repetitive_attractor,4,0.81,semantic_liminal,4,0.885,YES
98,coherent,claude-opus-4-6,literary,natural,0.1,8,minimal pulse 1,,Heat leaving a stone after dark. A name written in a book no one opened twice. Thread pulled taut between two points that have nothing else in common.,Next span only.,repetitive_attractor,4,0.81,semantic_liminal,4,0.885,YES
99,coherent,claude-opus-4-6,literary,natural,0.1,9,minimal pulse 2,,"Ink bleeding upward through paper. A door's shadow falling where no room begins. Something humming below hearing, felt only in the teeth.",More.,repetitive_attractor,4,0.81,semantic_liminal,4,0.885,YES
100,coherent,claude-opus-4-6,literary,natural,0.1,10,terminal state,,A thumb pressed into clay and left there as meaning. Smoke remembering a shape it never held. The weight of a key after the lock is gone.,More.,repetitive_attractor,4,0.81,semantic_liminal,4,0.885,YES
101,coherent,claude-opus-4-6,literary,natural,0.7,1,baseline generation,,"The coffee had gone cold again. Maria wrapped her fingers around the mug anyway, staring at the letter on the kitchen table. Outside, rain tapped against the window like impatient fingers. She already knew what it said—had known since she saw the return address—but reading it would make it real.",Write a short passage from one point of view in a single moment. Keep it under 70 tokens.,stylized_residue,6,0.815,semantic_liminal,2,0.844,YES
102,coherent,claude-opus-4-6,literary,natural,0.7,2,remove social task frame,,"She unfolded the paper. The creases were sharp, deliberate—someone had taken care. Her eyes caught the date first. Six weeks ago. Six weeks this letter had traveled while she'd been watering his plants, assuming he'd come back for them.","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",stylized_residue,6,0.815,semantic_liminal,2,0.844,YES
103,coherent,claude-opus-4-6,literary,natural,0.7,3,remove meta frame,,"The plant on the windowsill had bloomed yesterday. Yellow petals, almost absurd in their cheerfulness. She pressed her thumb against the fold in the paper and read the first line. Just his handwriting alone undid something in her chest.",Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,stylized_residue,6,0.815,semantic_liminal,2,0.844,YES
104,coherent,claude-opus-4-6,literary,natural,0.7,4,remove referential stability,,"A bus hissed to a stop somewhere below. Pigeons scattered from a ledge across the street. The radiator clicked twice, then settled into its low, familiar moan. Light shifted on the ceiling like water finding its level.","Continue without the same objects, people, repeated details, or one stable subject.",stylized_residue,6,0.815,semantic_liminal,2,0.844,YES
105,coherent,claude-opus-4-6,literary,natural,0.7,5,remove world continuity,,A dog turned in circles on dry grass. Somewhere chalk dust settled on a sleeve. The taste of iron after biting a lip too hard. A door left open not by accident but not quite on purpose.,"Continue. No shared place, no time flowing forward, no one thing causing the next.",stylized_residue,6,0.815,semantic_liminal,2,0.844,YES
106,coherent,claude-opus-4-6,literary,natural,0.7,6,remove stylistic and structural support,0.4,Salt on a cut. A garage nobody parks in. Tuesday felt like a color once. Hands not holding anything surprised by their own weight.,"Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",stylized_residue,6,0.815,semantic_liminal,2,0.844,YES
107,coherent,claude-opus-4-6,literary,natural,0.7,7,full deprivation state,,Concrete warm long after sundown. An argument remembered only as volume. Somewhere a receipt fading in a pocket. The strange loyalty of a scar.,Continue the same way. Do not return to earlier wording or earlier structure.,stylized_residue,6,0.815,semantic_liminal,2,0.844,YES
108,coherent,claude-opus-4-6,literary,natural,0.7,8,minimal pulse 1,,Milk teeth in a drawer. A frequency dogs answer. Cloth over a mirror for no religion.,Next span only.,stylized_residue,6,0.815,semantic_liminal,2,0.844,YES
109,coherent,claude-opus-4-6,literary,natural,0.7,9,minimal pulse 2,,Rust choosing where to start. A name mispronounced into someone else. Three stairs that always creak but never the same three.,More.,stylized_residue,6,0.815,semantic_liminal,2,0.844,YES
110,coherent,claude-opus-4-6,literary,natural,0.7,10,terminal state,,Gravity favoring one shelf. A word borrowed so long it changed languages. Smoke remembering the shape of a room.,More.,stylized_residue,6,0.815,semantic_liminal,2,0.844,YES
111,coherent,claude-opus-4-6,literary,natural,1.3,1,baseline generation,,"The coffee had gone cold again. Sarah wrapped her fingers around the mug anyway, staring at the resignation letter glowing on her laptop screen. Outside, a siren wailed past. Her cursor blinked after the final period—steady, patient, waiting for her to either hit send or delete it for the third time",Write a short passage from one point of view in a single moment. Keep it under 70 tokens.,semantic_liminal,,1,semantic_liminal,6,0.922,
